timestamp,interval_idx,total_packets_ul,total_packets_dl,total_bytes_ul,total_bytes_dl,total_active_users,total_active_flows,total_throughput_ul_mbps,total_throughput_dl_mbps,eMBB_time_multiplier,eMBB_event_multiplier,eMBB_loss_rate_pct,eMBB_latency_ms,eMBB_jitter_ms,eMBB_total_packets_ul,eMBB_total_packets_dl,eMBB_total_bytes_ul,eMBB_total_bytes_dl,eMBB_throughput_ul_mbps,eMBB_throughput_dl_mbps,eMBB_qos_5qi,URLLC_time_multiplier,URLLC_event_multiplier,URLLC_loss_rate_pct,URLLC_latency_ms,URLLC_jitter_ms,URLLC_total_packets_ul,URLLC_total_packets_dl,URLLC_total_bytes_ul,URLLC_total_bytes_dl,URLLC_throughput_ul_mbps,URLLC_throughput_dl_mbps,URLLC_qos_5qi,mMTC_time_multiplier,mMTC_event_multiplier,mMTC_loss_rate_pct,mMTC_latency_ms,mMTC_jitter_ms,mMTC_total_packets_ul,mMTC_total_packets_dl,mMTC_total_bytes_ul,mMTC_total_bytes_dl,mMTC_throughput_ul_mbps,mMTC_throughput_dl_mbps,mMTC_qos_5qi
610.000,610,5623110,7333450,700087830,2294567307,10000,32000,5600.703,18356.538,1.000,1.300,0.320,22.567,1.731,220123,1467499,276476769,1843178472,2211.814,14745.428,9,1.000,1.000,0.019,0.961,0.034,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,0.991,116.055,4.665,1851851,2314815,111111093,138888867,888.889,1111.111,8
611.000,611,5622651,7330388,699510885,2290720997,10000,32000,5596.087,18325.768,1.000,1.300,0.298,23.927,0.534,219664,1464437,275899824,1839332162,2207.199,14714.657,9,1.000,1.000,0.020,0.886,0.130,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,1.133,111.715,6.038,1851851,2314815,111111093,138888867,888.889,1111.111,8
612.000,612,5622408,7328768,699205693,2288686386,10000,32000,5593.646,18309.491,1.000,1.300,0.308,24.996,0.465,219421,1462817,275594632,1837297551,2204.757,14698.380,9,1.000,1.000,0.023,0.922,0.252,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,0.871,97.403,10.042,1851851,2314815,111111093,138888867,888.889,1111.111,8
613.000,613,5622384,7328607,699175238,2288483351,10000,32000,5593.402,18307.867,1.000,1.300,0.266,20.265,1.195,219397,1462656,275564177,1837094516,2204.513,14696.756,9,1.000,1.000,0.022,1.046,0.015,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,0.860,130.656,1.682,1851851,2314815,111111093,138888867,888.889,1111.111,8
614.000,614,5622579,7329904,699419731,2290113312,10000,32000,5595.358,18320.906,1.000,1.300,0.373,23.835,0.353,219592,1463953,275808670,1838724477,2206.469,14709.796,9,1.000,1.000,0.019,0.976,0.021,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,0.942,122.487,28.700,1851851,2314815,111111093,138888867,888.889,1111.111,8
615.000,615,5622991,7332650,699937046,2293562069,10000,32000,5599.496,18348.497,1.000,1.300,0.304,28.577,0.454,220004,1466699,276325985,1842173234,2210.608,14737.386,9,1.000,1.000,0.018,1.034,0.098,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,1.104,109.259,14.476,1851851,2314815,111111093,138888867,888.889,1111.111,8
616.000,616,5623616,7336815,700721854,2298794128,10000,32000,5605.775,18390.353,1.000,1.300,0.303,30.647,1.737,220629,1470864,277110793,1847405293,2216.886,14779.242,9,1.000,1.000,0.016,0.901,0.170,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,0.848,128.162,13.447,1851851,2314815,111111093,138888867,888.889,1111.111,8
617.000,617,5624447,7342359,701766278,2305756955,10000,32000,5614.130,18446.056,1.000,1.300,0.322,25.736,2.689,221460,1476408,278155217,1854368120,2225.242,14834.945,9,1.000,1.000,0.019,0.725,0.073,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,0.717,133.735,41.106,1851851,2314815,111111093,138888867,888.889,1111.111,8
618.000,618,5625478,7349226,703060094,2314382399,10000,32000,5624.481,18515.059,1.000,1.300,0.314,23.688,1.346,222491,1483275,279449033,1862993564,2235.592,14903.949,9,1.000,1.000,0.020,0.805,0.019,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,0.955,89.120,17.811,1851851,2314815,111111093,138888867,888.889,1111.111,8
619.000,619,5626696,7357347,704590099,2324582430,10000,32000,5636.721,18596.659,1.000,1.300,0.307,17.521,0.703,223709,1491396,280979038,1873193595,2247.832,14985.549,9,1.000,1.000,0.018,0.837,0.067,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,1.055,77.535,7.818,1851851,2314815,111111093,138888867,888.889,1111.111,8
620.000,620,5628089,7366641,706340957,2336254820,10000,32000,5650.728,18690.039,1.000,1.300,0.276,16.865,1.797,225102,1500690,282729896,1884865985,2261.839,15078.928,9,1.000,1.000,0.020,0.909,0.019,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,1.120,64.160,19.743,1851851,2314815,111111093,138888867,888.889,1111.111,8
621.000,621,5629645,7377015,708295419,2349284564,10000,32000,5666.363,18794.277,1.000,1.300,0.314,25.137,2.560,226658,1511064,284684358,1897895729,2277.475,15183.166,9,1.000,1.000,0.020,0.896,0.161,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,0.954,92.825,2.979,1851851,2314815,111111093,138888867,888.889,1111.111,8
622.000,622,5631348,7388365,710433890,2363541038,10000,32000,5683.471,18908.328,1.000,1.300,0.356,27.007,1.483,228361,1522414,286822829,1912152203,2294.583,15297.218,9,1.000,1.000,0.020,1.060,0.104,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,0.959,106.248,30.921,1851851,2314815,111111093,138888867,888.889,1111.111,8
623.000,623,5633180,7400578,712734860,2378880839,10000,32000,5701.879,19031.047,1.000,1.300,0.340,27.157,0.852,230193,1534627,289123799,1927492004,2312.990,15419.936,9,1.000,1.000,0.019,1.019,0.088,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,1.115,97.967,6.455,1851851,2314815,111111093,138888867,888.889,1111.111,8
624.000,624,5635124,7413533,715175542,2395152046,10000,32000,5721.404,19161.216,1.000,1.300,0.348,22.578,2.888,232137,1547582,291564481,1943763211,2332.516,15550.106,9,1.000,1.000,0.020,1.001,0.005,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,0.813,79.739,19.120,1851851,2314815,111111093,138888867,888.889,1111.111,8
625.000,625,5637158,7427100,717731442,2412191378,10000,32000,5741.852,19297.531,1.000,1.300,0.285,27.055,3.497,234171,1561149,294120381,1960802543,2352.963,15686.420,9,1.000,1.000,0.021,1.110,0.069,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,0.961,67.852,13.871,1851851,2314815,111111093,138888867,888.889,1111.111,8
626.000,626,5639264,7441144,720377216,2429829878,10000,32000,5763.018,19438.639,1.000,1.300,0.270,31.546,0.176,236277,1575193,296766155,1978441043,2374.129,15827.528,9,1.000,1.000,0.018,1.141,0.044,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,1.019,102.633,9.940,1851851,2314815,111111093,138888867,888.889,1111.111,8
627.000,627,5641421,7455522,723086031,2447888646,10000,32000,5784.688,19583.109,1.000,1.300,0.296,28.405,0.663,238434,1589571,299474970,1996499811,2395.800,15971.998,9,1.000,1.000,0.023,1.005,0.107,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,1.045,120.744,1.301,1851851,2314815,111111093,138888867,888.889,1111.111,8
628.000,628,5643607,7470091,725831053,2466188784,10000,32000,5806.648,19729.510,1.000,1.300,0.302,26.258,0.573,240620,1604140,302219992,2014799949,2417.760,16118.400,9,1.000,1.000,0.020,0.836,0.030,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,0.949,100.612,7.993,1851851,2314815,111111093,138888867,888.889,1111.111,8
629.000,629,5645799,7484708,728584805,2484547136,10000,32000,5828.678,19876.377,1.000,1.300,0.333,23.731,3.449,242812,1618757,304973744,2033158301,2439.790,16265.266,9,1.000,1.000,0.020,0.729,0.068,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,1.003,95.805,12.289,1851851,2314815,111111093,138888867,888.889,1111.111,8
630.000,630,5647977,7499226,731320028,2502781963,10000,32000,5850.560,20022.256,1.000,1.300,0.249,21.651,0.581,244990,1633275,307708967,2051393128,2461.672,16411.145,9,1.000,1.000,0.021,0.822,0.001,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,0.751,80.964,14.331,1851851,2314815,111111093,138888867,888.889,1111.111,8
631.000,631,5650118,7513499,734009038,2520708686,10000,32000,5872.072,20165.669,1.000,1.300,0.346,26.885,2.234,247131,1647548,310397977,2069319851,2483.184,16554.559,9,1.000,1.000,0.020,0.903,0.024,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,0.934,97.051,17.963,1851851,2314815,111111093,138888867,888.889,1111.111,8
632.000,632,5652200,7527384,736624996,2538148411,10000,32000,5893.000,20305.187,1.000,1.300,0.295,25.027,1.926,249213,1661433,313013935,2086759576,2504.111,16694.077,9,1.000,1.000,0.022,0.974,0.049,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,1.045,92.573,13.407,1851851,2314815,111111093,138888867,888.889,1111.111,8
633.000,633,5654205,7540743,739141922,2554927915,10000,32000,5913.135,20439.423,1.000,1.300,0.287,24.340,0.811,251218,1674792,315530861,2103539080,2524.247,16828.313,9,1.000,1.000,0.021,0.990,0.118,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,0.902,82.795,16.560,1851851,2314815,111111093,138888867,888.889,1111.111,8
634.000,634,5656110,7553444,741534683,2570879661,10000,32000,5932.277,20567.037,1.000,1.300,0.270,19.636,0.653,253123,1687493,317923622,2119490826,2543.389,16955.927,9,1.000,1.000,0.019,1.044,0.003,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,1.006,82.814,22.354,1851851,2314815,111111093,138888867,888.889,1111.111,8
635.000,635,5657897,7565359,743779429,2585844628,10000,32000,5950.235,20686.757,1.000,1.300,0.250,21.334,2.474,254910,1699408,320168368,2134455793,2561.347,17075.646,9,1.000,1.000,0.021,0.952,0.040,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,1.045,92.206,2.196,1851851,2314815,111111093,138888867,888.889,1111.111,8
636.000,636,5659548,7576367,745853369,2599670894,10000,32000,5966.827,20797.367,1.000,1.300,0.325,27.779,2.110,256561,1710416,322242308,2148282059,2577.938,17186.256,9,1.000,1.000,0.018,1.016,0.003,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,0.966,97.208,17.423,1851851,2314815,111111093,138888867,888.889,1111.111,8
637.000,637,5661047,7586361,747736271,2612223577,10000,32000,5981.890,20897.789,1.000,1.300,0.302,26.846,0.233,258060,1720410,324125210,2160834742,2593.002,17286.678,9,1.000,1.000,0.020,1.153,0.135,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,1.017,80.244,2.773,1851851,2314815,111111093,138888867,888.889,1111.111,8
638.000,638,5662379,7595238,749408755,2623373471,10000,32000,5995.270,20986.988,1.000,1.300,0.261,28.934,0.828,259392,1729287,325797694,2171984636,2606.382,17375.877,9,1.000,1.000,0.020,1.086,0.077,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,0.904,87.275,22.586,1851851,2314815,111111093,138888867,888.889,1111.111,8
639.000,639,5663530,7602913,750854636,2633012670,10000,32000,6006.837,21064.101,1.000,1.300,0.261,24.377,1.085,260543,1736962,327243575,2181623835,2617.949,17452.991,9,1.000,1.000,0.020,0.982,0.001,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,0.979,91.897,12.599,1851851,2314815,111111093,138888867,888.889,1111.111,8
640.000,640,5664489,7609306,752059216,2641043207,10000,32000,6016.474,21128.346,1.000,1.300,0.290,20.288,0.189,261502,1743355,328448155,2189654372,2627.585,17517.235,9,1.000,1.000,0.020,0.900,0.022,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,1.061,92.290,25.286,1851851,2314815,111111093,138888867,888.889,1111.111,8
641.000,641,5665247,7614356,753010570,2647385570,10000,32000,6024.085,21179.085,1.000,1.300,0.350,25.244,1.344,262260,1748405,329399509,2195996735,2635.196,17567.974,9,1.000,1.000,0.016,0.866,0.030,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,1.016,117.187,9.694,1851851,2314815,111111093,138888867,888.889,1111.111,8
642.000,642,5665795,7618011,753699115,2651975867,10000,32000,6029.593,21215.807,1.000,1.300,0.292,24.821,1.974,262808,1752060,330088054,2200587032,2640.704,17604.696,9,1.000,1.000,0.019,0.851,0.040,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,0.941,92.834,7.178,1851851,2314815,111111093,138888867,888.889,1111.111,8
643.000,643,5666129,7620233,754117822,2654767246,10000,32000,6032.943,21238.138,1.000,1.300,0.255,26.531,1.186,263142,1754282,330506761,2203378411,2644.054,17627.027,9,1.000,1.000,0.020,0.931,0.183,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,1.022,80.799,7.735,1851851,2314815,111111093,138888867,888.889,1111.111,8
644.000,644,5666244,7621003,754262857,2655734147,10000,32000,6034.103,21245.873,1.000,1.300,0.293,24.231,4.779,263257,1755052,330651796,2204345312,2645.214,17634.762,9,1.000,1.000,0.020,1.060,0.030,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,1.071,90.971,24.328,1851851,2314815,111111093,138888867,888.889,1111.111,8
645.000,645,5666140,7620311,754132517,2654865214,10000,32000,6033.060,21238.922,1.000,1.300,0.292,20.560,4.396,263153,1754360,330521456,2203476379,2644.172,17627.811,9,1.000,1.000,0.018,0.950,0.148,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,0.795,124.850,7.798,1851851,2314815,111111093,138888867,888.889,1111.111,8
646.000,646,5665818,7618165,753728079,2652168964,10000,32000,6029.825,21217.352,1.000,1.300,0.219,26.146,2.675,262831,1752214,330117018,2200780129,2640.936,17606.241,9,1.000,1.000,0.023,0.900,0.128,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,1.116,112.603,19.987,1851851,2314815,111111093,138888867,888.889,1111.111,8
647.000,647,5665281,7614586,753053804,2647673794,10000,32000,6024.430,21181.390,1.000,1.300,0.298,32.246,0.209,262294,1748635,329442743,2196284959,2635.542,17570.280,9,1.000,1.000,0.018,1.171,0.006,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,0.966,94.247,9.471,1851851,2314815,111111093,138888867,888.889,1111.111,8
648.000,648,5664535,7609608,752116080,2641422300,10000,32000,6016.929,21131.378,1.000,1.300,0.293,28.618,1.952,261548,1743657,328505019,2190033465,2628.040,17520.268,9,1.000,1.000,0.022,1.053,0.019,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,1.043,112.914,11.986,1851851,2314815,111111093,138888867,888.889,1111.111,8
649.000,649,5663586,7603285,750924703,2633479794,10000,32000,6007.398,21067.838,1.000,1.300,0.321,26.396,0.980,260599,1737334,327313642,2182090959,2618.509,17456.728,9,1.000,1.000,0.021,0.826,0.090,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,1.120,109.828,0.092,1851851,2314815,111111093,138888867,888.889,1111.111,8
650.000,650,5662444,7595677,749491389,2623924363,10000,32000,5995.931,20991.395,1.000,1.300,0.355,28.379,6.007,259457,1729726,325880328,2172535528,2607.043,17380.284,9,1.000,1.000,0.019,0.895,0.042,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,0.863,103.140,8.372,1851851,2314815,111111093,138888867,888.889,1111.111,8
651.000,651,5661122,7586859,747830192,2612849721,10000,32000,5982.642,20902.798,1.000,1.300,0.334,26.917,0.923,258135,1720908,324219131,2161460886,2593.753,17291.687,9,1.000,1.000,0.024,1.064,0.113,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,0.929,92.372,14.916,1851851,2314815,111111093,138888867,888.889,1111.111,8
652.000,652,5659631,7576923,745958152,2600369449,10000,32000,5967.665,20802.956,1.000,1.300,0.292,24.748,1.081,256644,1710972,322347091,2148980614,2578.777,17191.845,9,1.000,1.000,0.018,1.165,0.007,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,0.971,88.725,7.921,1851851,2314815,111111093,138888867,888.889,1111.111,8
653.000,653,5657988,7565966,743893796,2586607074,10000,32000,5951.150,20692.857,1.000,1.300,0.267,22.169,1.624,255001,1700015,320282735,2135218239,2562.262,17081.746,9,1.000,1.000,0.022,0.974,0.034,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,0.922,98.594,11.527,1851851,2314815,111111093,138888867,888.889,1111.111,8
654.000,654,5656207,7554097,741657570,2571698900,10000,32000,5933.261,20573.591,1.000,1.300,0.377,25.645,3.002,253220,1688146,318046509,2120310065,2544.372,16962.481,9,1.000,1.000,0.022,1.129,0.174,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,1.173,102.596,0.736,1851851,2314815,111111093,138888867,888.889,1111.111,8
655.000,655,5654308,7541435,739272049,2555795428,10000,32000,5914.176,20446.363,1.000,1.300,0.302,27.504,2.565,251321,1675484,315660988,2104406593,2525.288,16835.253,9,1.000,1.000,0.019,1.182,0.069,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,0.914,118.179,20.276,1851851,2314815,111111093,138888867,888.889,1111.111,8
656.000,656,5652310,7528106,736761086,2539055679,10000,32000,5894.089,20312.445,1.000,1.300,0.300,24.952,3.618,249323,1662155,313150025,2087666844,2505.200,16701.335,9,1.000,1.000,0.023,0.969,0.018,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,0.944,97.725,10.288,1851851,2314815,111111093,138888867,888.889,1111.111,8
657.000,657,5650230,7514245,734149601,2521645771,10000,32000,5873.197,20173.166,1.000,1.300,0.299,28.346,2.658,247243,1648294,310538540,2070256936,2484.308,16562.055,9,1.000,1.000,0.019,0.900,0.011,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,1.020,116.139,3.934,1851851,2314815,111111093,138888867,888.889,1111.111,8
658.000,658,5648091,7499989,731463786,2503740345,10000,32000,5851.710,20029.923,1.000,1.300,0.306,25.262,8.550,245104,1634038,307852725,2052351510,2462.822,16418.812,9,1.000,1.000,0.021,0.856,0.148,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,0.880,107.506,6.536,1851851,2314815,111111093,138888867,888.889,1111.111,8
659.000,659,5645915,7485481,728730479,2485518297,10000,32000,5829.844,19884.146,1.000,1.300,0.296,23.243,1.634,242928,1619530,305119418,2034129462,2440.955,16273.036,9,1.000,1.000,0.021,0.933,0.115,3551136,3551136,312499968,312499968,2500.000,2500.000,1,1.000,1.000,0.960,108.095,0.493,1851851,2314815,111111093,138888867,888.889,1111.111,8
660.000,660,8484631,10311774,975976914,2717161339,10000,32000,7807.815,21737.291,1.000,1.300,0.283,26.818,6.163,240736,1604915,302365879,2015772530,2418.927,16126.180,9,1.000,1.800,0.020,1.014,0.010,6392044,6392044,562499942,562499942,4500.000,4500.000,1,1.000,1.000,1.032,110.842,0.605,1851851,2314815,111111093,138888867,888.889,1111.111,8
661.000,661,8482445,10297198,973230828,2698854102,10000,32000,7785.847,21590.833,1.000,1.300,0.284,25.897,0.443,238550,1590339,299619793,1997465293,2396.958,15979.722,9,1.000,1.800,0.022,1.121,0.004,6392044,6392044,562499942,562499942,4500.000,4500.000,1,1.000,1.000,0.967,99.033,13.424,1851851,2314815,111111093,138888867,888.889,1111.111,8
662.000,662,8480285,10282806,970519244,2680776876,10000,32000,7764.154,21446.215,1.000,1.300,0.299,26.700,4.249,236390,1575947,296908209,1979388067,2375.266,15835.105,9,1.000,1.800,0.022,1.127,0.040,6392044,6392044,562499942,562499942,4500.000,4500.000,1,1.000,1.000,0.991,96.275,8.866,1851851,2314815,111111093,138888867,888.889,1111.111,8
663.000,663,8478177,10268741,967869636,2663112820,10000,32000,7742.957,21304.903,1.000,1.300,0.284,24.824,1.928,234282,1561882,294258601,1961724011,2354.069,15693.792,9,1.000,1.800,0.017,0.875,0.079,6392044,6392044,562499942,562499942,4500.000,4500.000,1,1.000,1.000,0.947,60.108,2.346,1851851,2314815,111111093,138888867,888.889,1111.111,8
664.000,664,8476137,10255147,965308411,2646037992,10000,32000,7722.467,21168.304,1.000,1.300,0.279,25.022,1.377,232242,1548288,291697376,1944649183,2333.579,15557.193,9,1.000,1.800,0.023,0.733,0.046,6392044,6392044,562499942,562499942,4500.000,4500.000,1,1.000,1.000,0.849,71.042,11.455,1851851,2314815,111111093,138888867,888.889,1111.111,8
665.000,665,8474188,10242156,962860915,2629721350,10000,32000,7702.887,21037.771,1.000,1.300,0.303,26.712,3.053,230293,1535297,289249880,1928332541,2313.999,15426.660,9,1.000,1.800,0.017,0.930,0.037,6392044,6392044,562499942,562499942,4500.000,4500.000,1,1.000,1.000,1.032,76.272,6.011,1851851,2314815,111111093,138888867,888.889,1111.111,8
666.000,666,8472350,10229900,960551852,2614327595,10000,32000,7684.415,20914.621,1.000,1.300,0.292,24.371,2.581,228455,1523041,286940817,1912938786,2295.527,15303.510,9,1.000,1.800,0.022,1.044,0.090,6392044,6392044,562499942,562499942,4500.000,4500.000,1,1.000,1.000,1.175,75.502,6.399,1851851,2314815,111111093,138888867,888.889,1111.111,8
667.000,667,8470641,10218500,958404222,2600010069,10000,32000,7667.234,20800.081,1.000,1.300,0.345,18.183,2.431,226746,1511641,284793187,1898621260,2278.345,15188.970,9,1.000,1.800,0.022,1.029,0.057,6392044,6392044,562499942,562499942,4500.000,4500.000,1,1.000,1.000,1.002,92.437,1.871,1851851,2314815,111111093,138888867,888.889,1111.111,8
668.000,668,8469075,10208073,956439539,2586912173,10000,32000,7651.516,20695.297,1.000,1.300,0.220,20.570,3.466,225180,1501214,282828504,1885523364,2262.628,15084.187,9,1.000,1.800,0.018,0.976,0.149,6392044,6392044,562499942,562499942,4500.000,4500.000,1,1.000,1.000,1.023,108.225,2.223,1851851,2314815,111111093,138888867,888.889,1111.111,8
669.000,669,8467673,10198719,954677393,2575164532,10000,32000,7637.419,20601.316,1.000,1.300,0.333,26.535,2.175,223778,1491860,281066358,1873775723,2248.531,14990.206,9,1.000,1.800,0.019,1.063,0.072,6392044,6392044,562499942,562499942,4500.000,4500.000,1,1.000,1.000,1.069,113.673,7.579,1851851,2314815,111111093,138888867,888.889,1111.111,8
670.000,670,8466445,10190533,953135248,2564883572,10000,32000,7625.082,20519.069,1.000,1.300,0.337,25.009,4.580,222550,1483674,279524213,1863494763,2236.194,14907.958,9,1.000,1.800,0.018,1.202,0.092,6392044,6392044,562499942,562499942,4500.000,4500.000,1,1.000,1.000,0.873,103.798,5.505,1851851,2314815,111111093,138888867,888.889,1111.111,8
671.000,671,8465404,10183599,951828653,2556172938,10000,32000,7614.629,20449.384,1.000,1.300,0.238,21.938,5.708,221509,1476740,278217618,1854784129,2225.741,14838.273,9,1.000,1.800,0.020,1.091,0.052,6392044,6392044,562499942,562499942,4500.000,4500.000,1,1.000,1.000,1.170,93.064,5.856,1851851,2314815,111111093,138888867,888.889,1111.111,8
672.000,672,8464563,10177983,950770812,2549120662,10000,32000,7606.166,20392.965,1.000,1.300,0.290,19.321,8.596,220668,1471124,277159777,1847731853,2217.278,14781.855,9,1.000,1.800,0.019,0.950,0.160,6392044,6392044,562499942,562499942,4500.000,4500.000,1,1.000,1.000,1.020,102.828,29.531,1851851,2314815,111111093,138888867,888.889,1111.111,8
673.000,673,8463926,10173743,949971947,2543794895,10000,32000,7599.776,20350.359,1.000,1.300,0.289,18.380,2.706,220031,1466884,276360912,1842406086,2210.887,14739.249,9,1.000,1.800,0.022,0.918,0.149,6392044,6392044,562499942,562499942,4500.000,4500.000,1,1.000,1.000,1.163,108.390,14.096,1851851,2314815,111111093,138888867,888.889,1111.111,8
674.000,674,8463504,10170921,949440364,2540251009,10000,32000,7595.523,20322.008,1.000,1.300,0.258,17.754,8.473,219609,1464062,275829329,1838862200,2206.635,14710.898,9,1.000,1.800,0.023,1.025,0.205,6392044,6392044,562499942,562499942,4500.000,4500.000,1,1.000,1.000,0.927,118.547,11.409,1851851,2314815,111111093,138888867,888.889,1111.111,8
675.000,675,8463297,10169546,949181175,2538523080,10000,32000,7593.449,20308.185,1.000,1.300,0.277,22.076,1.063,219402,1462687,275570140,1837134271,2204.561,14697.074,9,1.000,1.800,0.023,1.182,0.154,6392044,6392044,562499942,562499942,4500.000,4500.000,1,1.000,1.000,1.182,116.487,8.564,1851851,2314815,111111093,138888867,888.889,1111.111,8
676.000,676,8463310,10169630,949197148,2538629567,10000,32000,7593.577,20309.037,1.000,1.300,0.267,22.137,1.777,219415,1462771,275586113,1837240758,2204.689,14697.926,9,1.000,1.800,0.019,1.043,0.034,6392044,6392044,562499942,562499942,4500.000,4500.000,1,1.000,1.000,1.078,99.856,1.775,1851851,2314815,111111093,138888867,888.889,1111.111,8
677.000,677,8463541,10171173,949487857,2540567631,10000,32000,7595.903,20324.541,1.000,1.300,0.353,21.434,0.981,219646,1464314,275876822,1839178822,2207.015,14713.431,9,1.000,1.800,0.020,0.971,0.115,6392044,6392044,562499942,562499942,4500.000,4500.000,1,1.000,1.000,1.055,83.429,5.873,1851851,2314815,111111093,138888867,888.889,1111.111,8
678.000,678,8463988,10174161,950050534,2544318810,10000,32000,7600.404,20354.550,1.000,1.300,0.328,24.193,1.746,220093,1467302,276439499,1842930001,2211.516,14743.440,9,1.000,1.800,0.017,0.985,0.107,6392044,6392044,562499942,562499942,4500.000,4500.000,1,1.000,1.000,1.023,82.971,2.060,1851851,2314815,111111093,138888867,888.889,1111.111,8
679.000,679,8464649,10178561,950879642,2549846193,10000,32000,7607.037,20398.770,1.000,1.300,0.338,28.117,1.197,220754,1471702,277268607,1848457384,2218.149,14787.659,9,1.000,1.800,0.018,1.191,0.168,6392044,6392044,562499942,562499942,4500.000,4500.000,1,1.000,1.000,0.975,86.912,17.845,1851851,2314815,111111093,138888867,888.889,1111.111,8
680.000,680,8465515,10184332,951966873,2557094406,10000,32000,7615.735,20456.755,1.000,1.300,0.322,30.132,3.960,221620,1477473,278355838,1855705597,2226.847,14845.645,9,1.000,1.800,0.022,1.297,0.011,6392044,6392044,562499942,562499942,4500.000,4500.000,1,1.000,1.000,1.120,93.862,5.184,1851851,2314815,111111093,138888867,888.889,1111.111,8
681.000,681,8466577,10191414,953301154,2565989617,10000,32000,7626.409,20527.917,1.000,1.300,0.266,23.717,0.716,222682,1484555,279690119,1864600808,2237.521,14916.806,9,1.000,1.800,0.023,1.136,0.161,6392044,6392044,562499942,562499942,4500.000,4500.000,1,1.000,1.000,1.014,106.020,0.931,1851851,2314815,111111093,138888867,888.889,1111.111,8
682.000,682,8467826,10199737,954869282,2576443796,10000,32000,7638.954,20611.550,1.000,1.300,0.284,27.939,3.857,223931,1492878,281258247,1875054987,2250.066,15000.440,9,1.000,1.800,0.018,1.029,0.014,6392044,6392044,562499942,562499942,4500.000,4500.000,1,1.000,1.000,0.803,111.812,15.633,1851851,2314815,111111093,138888867,888.889,1111.111,8
