timestamp,interval_idx,total_packets_ul,total_packets_dl,total_bytes_ul,total_bytes_dl,total_active_users,total_active_flows,total_throughput_ul_mbps,total_throughput_dl_mbps,eMBB_time_multiplier,eMBB_event_multiplier,eMBB_loss_rate_pct,eMBB_latency_ms,eMBB_jitter_ms,eMBB_total_packets_ul,eMBB_total_packets_dl,eMBB_total_bytes_ul,eMBB_total_bytes_dl,eMBB_throughput_ul_mbps,eMBB_throughput_dl_mbps,eMBB_qos_5qi,URLLC_time_multiplier,URLLC_event_multiplier,URLLC_loss_rate_pct,URLLC_latency_ms,URLLC_jitter_ms,URLLC_total_packets_ul,URLLC_total_packets_dl,URLLC_total_bytes_ul,URLLC_total_bytes_dl,URLLC_throughput_ul_mbps,URLLC_throughput_dl_mbps,URLLC_qos_5qi,mMTC_time_multiplier,mMTC_event_multiplier,mMTC_loss_rate_pct,mMTC_latency_ms,mMTC_jitter_ms,mMTC_total_packets_ul,mMTC_total_packets_dl,mMTC_total_bytes_ul,mMTC_total_bytes_dl,mMTC_throughput_ul_mbps,mMTC_throughput_dl_mbps,mMTC_qos_5qi
157.000,157,428839,511290,38310983,86496522,1000,2600,306.488,691.972,0.300,1.000,0.105,16.614,4.707,4929,41082,6191967,51599732,49.536,412.798,9,0.800,1.000,0.009,0.966,0.042,238726,238726,21007923,21007923,168.063,168.063,1,1.000,1.000,0.204,56.229,0.017,185184,231482,11111093,13888867,88.889,111.111,8
158.000,158,427659,509784,38154923,85928350,1000,2600,305.239,687.427,0.300,1.000,0.088,15.973,1.584,4884,40710,6135770,51131423,49.086,409.051,9,0.800,1.000,0.009,0.846,0.260,237591,237592,20908060,20908060,167.264,167.264,1,1.000,1.000,0.183,48.876,1.639,185184,231482,11111093,13888867,88.889,111.111,8
159.000,159,426490,508289,38000269,85365433,1000,2600,304.002,682.923,0.300,1.000,0.107,15.081,0.335,4840,40340,6080098,50667488,48.641,405.340,9,0.800,1.000,0.009,0.962,0.020,236466,236467,20809078,20809078,166.473,166.473,1,1.000,1.000,0.214,57.460,4.621,185184,231482,11111093,13888867,88.889,111.111,8
160.000,160,425345,506824,37848641,84813536,1000,2600,302.789,678.508,0.300,1.000,0.090,14.638,0.082,4797,39978,6025516,50212637,48.204,401.701,9,0.800,1.000,0.012,1.029,0.044,235364,235364,20712032,20712032,165.696,165.696,1,1.000,1.000,0.188,59.946,5.069,185184,231482,11111093,13888867,88.889,111.111,8
161.000,161,424232,505403,37701514,84277981,1000,2600,301.612,674.224,0.300,1.000,0.108,12.350,0.428,4755,39627,5972549,49771242,47.780,398.170,9,0.800,1.000,0.010,1.074,0.040,234293,234294,20617872,20617872,164.943,164.943,1,1.000,1.000,0.202,47.682,0.428,185184,231482,11111093,13888867,88.889,111.111,8
162.000,162,423165,504038,37560327,83764059,1000,2600,300.483,670.112,0.300,1.000,0.112,14.543,0.782,4714,39289,5921721,49347679,47.374,394.781,9,0.800,1.000,0.009,0.999,0.124,233267,233267,20527513,20527513,164.220,164.220,1,1.000,1.000,0.251,35.817,4.627,185184,231482,11111093,13888867,88.889,111.111,8
163.000,163,422154,502746,37426558,83277094,1000,2600,299.412,666.217,0.300,1.000,0.092,13.227,0.968,4676,38970,5873558,48946320,46.988,391.571,9,0.800,1.000,0.010,0.936,0.107,232294,232294,20441907,20441907,163.535,163.535,1,1.000,1.000,0.198,44.703,1.277,185184,231482,11111093,13888867,88.889,111.111,8
164.000,164,421208,501537,37301499,82821931,1000,2600,298.412,662.575,0.300,1.000,0.110,13.421,0.833,4640,38671,5828544,48571202,46.628,388.570,9,0.800,1.000,0.010,1.098,0.068,231384,231384,20361862,20361862,162.895,162.895,1,1.000,1.000,0.223,56.521,4.477,185184,231482,11111093,13888867,88.889,111.111,8
165.000,165,420338,500425,37186328,82402710,1000,2600,297.491,659.222,0.300,1.000,0.104,12.994,0.134,4607,38396,5787082,48225690,46.297,385.806,9,0.800,1.000,0.010,1.028,0.119,230547,230547,20288153,20288153,162.305,162.305,1,1.000,1.000,0.186,50.458,2.041,185184,231482,11111093,13888867,88.889,111.111,8
166.000,166,419551,499421,37082341,82024277,1000,2600,296.659,656.194,0.300,1.000,0.108,13.463,0.296,4577,38148,5749658,47913820,45.997,383.311,9,0.800,1.000,0.011,0.953,0.178,229790,229791,20221590,20221590,161.773,161.773,1,1.000,1.000,0.199,42.949,4.979,185184,231482,11111093,13888867,88.889,111.111,8
167.000,167,418857,498533,36990493,81689958,1000,2600,295.924,653.520,0.300,1.000,0.119,15.688,0.227,4551,37928,5716594,47638285,45.733,381.106,9,0.800,1.000,0.011,0.869,0.032,229122,229123,20162806,20162806,161.302,161.302,1,1.000,1.000,0.235,46.654,3.256,185184,231482,11111093,13888867,88.889,111.111,8
168.000,168,418261,497772,36911706,81403043,1000,2600,295.294,651.224,0.300,1.000,0.098,15.042,0.292,4528,37740,5688213,47401776,45.506,379.214,9,0.800,1.000,0.009,0.874,0.050,228549,228550,20112400,20112400,160.899,160.899,1,1.000,1.000,0.187,55.128,4.292,185184,231482,11111093,13888867,88.889,111.111,8
169.000,169,417771,497144,36846758,81166679,1000,2600,294.774,649.333,0.300,1.000,0.092,15.210,1.701,4510,37585,5664837,47206984,45.319,377.656,9,0.800,1.000,0.009,0.869,0.008,228077,228077,20070828,20070828,160.567,160.567,1,1.000,1.000,0.236,54.484,1.173,185184,231482,11111093,13888867,88.889,111.111,8
170.000,170,417389,496657,36796313,80983008,1000,2600,294.371,647.864,0.300,1.000,0.091,15.273,0.890,4495,37464,5646670,47055591,45.173,376.445,9,0.800,1.000,0.010,1.012,0.035,227710,227711,20038550,20038550,160.308,160.308,1,1.000,1.000,0.214,48.926,0.191,185184,231482,11111093,13888867,88.889,111.111,8
171.000,171,417121,496315,36760927,80854364,1000,2600,294.087,646.835,0.300,1.000,0.092,15.584,4.411,4485,37380,5633953,46949616,45.072,375.597,9,0.800,1.000,0.008,1.144,0.049,227452,227453,20015881,20015881,160.127,160.127,1,1.000,1.000,0.189,46.538,7.243,185184,231482,11111093,13888867,88.889,111.111,8
172.000,172,416970,496122,36740888,80781330,1000,2600,293.927,646.251,0.300,1.000,0.099,14.770,0.984,4479,37332,5626727,46889395,45.014,375.115,9,0.800,1.000,0.008,0.839,0.068,227307,227308,20003068,20003068,160.025,160.025,1,1.000,1.000,0.213,45.071,1.498,185184,231482,11111093,13888867,88.889,111.111,8
173.000,173,416936,496078,36736387,80764987,1000,2600,293.891,646.120,0.300,1.000,0.103,13.890,0.292,4478,37321,5625112,46875938,45.001,375.008,9,0.800,1.000,0.011,0.810,0.003,227274,227275,20000182,20000182,160.001,160.001,1,1.000,1.000,0.219,46.913,0.251,185184,231482,11111093,13888867,88.889,111.111,8
174.000,174,417020,496186,36747494,80805404,1000,2600,293.980,646.443,0.300,1.000,0.103,15.485,0.028,4481,37348,5629109,46909245,45.033,375.274,9,0.800,1.000,0.012,1.104,0.109,227355,227356,20007292,20007292,160.058,160.058,1,1.000,1.000,0.212,57.203,13.104,185184,231482,11111093,13888867,88.889,111.111,8
175.000,175,417221,496442,36774099,80902174,1000,2600,294.193,647.217,0.300,1.000,0.108,14.183,0.583,4489,37411,5638677,46988978,45.109,375.912,9,0.800,1.000,0.010,1.007,0.109,227548,227549,20024329,20024329,160.195,160.195,1,1.000,1.000,0.169,53.731,5.560,185184,231482,11111093,13888867,88.889,111.111,8
176.000,176,417538,496846,36815944,81054449,1000,2600,294.528,648.436,0.300,1.000,0.100,12.763,1.686,4501,37511,5653735,47114466,45.230,376.916,9,0.800,1.000,0.011,0.953,0.068,227853,227853,20051116,20051116,160.409,160.409,1,1.000,1.000,0.185,59.701,7.321,185184,231482,11111093,13888867,88.889,111.111,8
177.000,177,417966,497394,36872588,81260601,1000,2600,294.981,650.085,0.300,1.000,0.115,14.464,1.421,4517,37647,5674123,47284362,45.393,378.275,9,0.800,1.000,0.010,1.074,0.115,228265,228265,20087372,20087372,160.699,160.699,1,1.000,1.000,0.195,63.559,4.984,185184,231482,11111093,13888867,88.889,111.111,8
178.000,178,418501,498079,36943516,81518934,1000,2600,295.548,652.151,0.300,1.000,0.097,16.970,1.159,4537,37816,5699678,47497322,45.597,379.979,9,0.800,1.000,0.013,1.042,0.067,228780,228781,20132745,20132745,161.062,161.062,1,1.000,1.000,0.199,58.169,1.403,185184,231482,11111093,13888867,88.889,111.111,8
179.000,179,419141,498896,37027983,81826331,1000,2600,296.224,654.611,0.300,1.000,0.127,16.481,0.611,4562,38018,5730078,47750652,45.841,382.005,9,0.800,1.000,0.011,1.222,0.046,229395,229396,20186812,20186812,161.494,161.494,1,1.000,1.000,0.212,50.214,8.793,185184,231482,11111093,13888867,88.889,111.111,8
180.000,180,419874,499834,37125109,82179843,1000,2600,297.001,657.439,0.300,1.000,0.106,14.782,1.457,4589,38250,5765040,48042000,46.120,384.336,9,0.800,1.000,0.010,1.135,0.173,230101,230102,20248976,20248976,161.992,161.992,1,1.000,1.000,0.204,51.511,1.861,185184,231482,11111093,13888867,88.889,111.111,8
181.000,181,420698,500885,37233969,82576175,1000,2600,297.872,660.609,0.300,1.000,0.091,14.313,2.069,4621,38510,5804240,48368672,46.434,386.949,9,0.800,1.000,0.009,1.055,0.068,230893,230893,20318636,20318636,162.549,162.549,1,1.000,1.000,0.173,48.855,1.946,185184,231482,11111093,13888867,88.889,111.111,8
182.000,182,421601,502040,37353455,83010961,1000,2600,298.828,664.088,0.300,1.000,0.089,15.305,0.940,4655,38795,5847236,48726968,46.778,389.816,9,0.800,1.000,0.008,1.215,0.119,231762,231763,20395126,20395126,163.161,163.161,1,1.000,1.000,0.208,45.178,0.266,185184,231482,11111093,13888867,88.889,111.111,8
183.000,183,422576,503285,37482391,83480363,1000,2600,299.859,667.843,0.300,1.000,0.105,17.516,1.294,4692,39103,5893663,49113861,47.149,392.911,9,0.800,1.000,0.010,1.043,0.098,232700,232700,20477635,20477635,163.821,163.821,1,1.000,1.000,0.212,47.781,6.118,185184,231482,11111093,13888867,88.889,111.111,8
184.000,184,423612,504610,37619518,83979568,1000,2600,300.956,671.837,0.300,1.000,0.098,16.461,1.430,4731,39431,5943037,49525313,47.544,396.203,9,0.800,1.000,0.009,1.077,0.046,233697,233697,20565388,20565388,164.523,164.523,1,1.000,1.000,0.211,45.950,5.482,185184,231482,11111093,13888867,88.889,111.111,8
185.000,185,424700,506000,37763399,84503290,1000,2600,302.107,676.026,0.300,1.000,0.107,16.081,0.770,4772,39774,5994834,49956951,47.959,399.656,9,0.800,1.000,0.009,1.118,0.046,234744,234744,20657472,20657472,165.260,165.260,1,1.000,1.000,0.222,53.839,3.128,185184,231482,11111093,13888867,88.889,111.111,8
186.000,186,425827,507442,37912590,85046237,1000,2600,303.301,680.370,0.300,1.000,0.105,16.504,1.088,4815,40131,6048528,50404401,48.388,403.235,9,0.800,1.000,0.009,1.231,0.078,235828,235829,20752969,20752969,166.024,166.024,1,1.000,1.000,0.217,49.990,6.596,185184,231482,11111093,13888867,88.889,111.111,8
187.000,187,426985,508922,38065734,85603795,1000,2600,304.526,684.830,0.300,1.000,0.099,15.595,0.774,4859,40497,6103675,50863962,48.829,406.912,9,0.800,1.000,0.009,1.241,0.025,236942,236943,20850966,20850966,166.808,166.808,1,1.000,1.000,0.209,50.844,1.015,185184,231482,11111093,13888867,88.889,111.111,8
188.000,188,428160,510421,38221088,86169189,1000,2600,305.769,689.354,0.300,1.000,0.092,14.706,0.962,4904,40867,6159589,51329916,49.277,410.639,9,0.800,1.000,0.012,1.036,0.060,238072,238072,20950406,20950406,167.603,167.603,1,1.000,1.000,0.199,51.584,4.000,185184,231482,11111093,13888867,88.889,111.111,8
189.000,189,429340,511931,38377294,86737802,1000,2600,307.018,693.902,0.300,1.000,0.085,14.632,0.648,4948,41241,6215827,51798561,49.727,414.388,9,0.800,1.000,0.011,0.929,0.142,239208,239208,21050374,21050374,168.403,168.403,1,1.000,1.000,0.167,50.187,0.318,185184,231482,11111093,13888867,88.889,111.111,8
190.000,190,430515,513433,38532689,87303532,1000,2600,308.262,698.428,0.300,1.000,0.096,14.821,1.201,4993,41612,6271782,52264851,50.174,418.119,9,0.800,1.000,0.010,0.998,0.174,240338,240339,21149814,21149814,169.199,169.199,1,1.000,1.000,0.209,52.053,6.187,185184,231482,11111093,13888867,88.889,111.111,8
191.000,191,431673,514911,38685758,87860719,1000,2600,309.486,702.886,0.300,1.000,0.109,15.218,1.131,5037,41977,6326889,52724076,50.615,421.793,9,0.800,1.000,0.011,1.018,0.098,241452,241452,21247776,21247776,169.982,169.982,1,1.000,1.000,0.204,50.067,2.287,185184,231482,11111093,13888867,88.889,111.111,8
192.000,192,432799,516353,38834949,88403666,1000,2600,310.680,707.229,0.300,1.000,0.102,15.879,1.783,5079,42334,6380583,53171526,51.045,425.372,9,0.800,1.000,0.010,1.220,0.009,242536,242537,21343273,21343273,170.746,170.746,1,1.000,1.000,0.205,51.586,0.214,185184,231482,11111093,13888867,88.889,111.111,8
193.000,193,433888,517742,38978793,88927352,1000,2600,311.830,711.419,0.300,1.000,0.088,15.646,1.062,5121,42677,6432379,53603164,51.459,428.825,9,0.800,1.000,0.009,1.082,0.081,243583,243583,21435321,21435321,171.483,171.483,1,1.000,1.000,0.174,43.919,0.290,185184,231482,11111093,13888867,88.889,111.111,8
194.000,194,434923,519067,39115810,89426151,1000,2600,312.926,715.409,0.300,1.000,0.102,15.868,0.527,5160,43005,6481713,54014280,51.854,432.114,9,0.800,1.000,0.012,0.969,0.083,244579,244580,21523004,21523004,172.184,172.184,1,1.000,1.000,0.178,51.944,4.242,185184,231482,11111093,13888867,88.889,111.111,8
195.000,195,435897,520310,39244671,89895181,1000,2600,313.957,719.161,0.300,1.000,0.104,15.228,1.605,5197,43312,6528100,54400836,52.225,435.207,9,0.800,1.000,0.011,0.954,0.052,245516,245516,21605478,21605478,172.844,172.844,1,1.000,1.000,0.221,59.886,11.234,185184,231482,11111093,13888867,88.889,111.111,8
196.000,196,436799,521464,39364045,90329560,1000,2600,314.912,722.636,0.300,1.000,0.091,14.263,0.040,5231,43597,6571055,54758796,52.568,438.070,9,0.800,1.000,0.009,0.807,0.042,246384,246385,21681897,21681897,173.455,173.455,1,1.000,1.000,0.199,46.520,3.034,185184,231482,11111093,13888867,88.889,111.111,8
197.000,197,437622,522515,39472831,90725522,1000,2600,315.783,725.804,0.300,1.000,0.102,13.000,1.323,5262,43857,6610215,55085132,52.882,440.681,9,0.800,1.000,0.010,0.878,0.140,247176,247176,21751523,21751523,174.012,174.012,1,1.000,1.000,0.214,44.961,1.056,185184,231482,11111093,13888867,88.889,111.111,8
198.000,198,438355,523453,39569886,91078962,1000,2600,316.559,728.632,0.300,1.000,0.101,15.439,0.245,5290,44089,6645177,55376479,53.161,443.012,9,0.800,1.000,0.009,1.079,0.065,247881,247882,21813616,21813616,174.509,174.509,1,1.000,1.000,0.201,52.087,6.000,185184,231482,11111093,13888867,88.889,111.111,8
199.000,199,438993,524268,39654206,91385917,1000,2600,317.234,731.087,0.300,1.000,0.089,16.182,1.117,5314,44291,6675536,55629473,53.404,445.036,9,0.800,1.000,0.009,0.927,0.150,248495,248495,21867577,21867577,174.941,174.941,1,1.000,1.000,0.201,52.807,2.460,185184,231482,11111093,13888867,88.889,111.111,8
200.000,200,439527,524952,39724984,91643507,1000,2600,317.800,733.148,0.300,1.000,0.104,15.178,1.013,5334,44460,6701011,55841760,53.608,446.734,9,0.800,1.000,0.011,0.870,0.105,249009,249010,21912880,21912880,175.303,175.303,1,1.000,1.000,0.219,53.441,9.383,185184,231482,11111093,13888867,88.889,111.111,8
201.000,201,439955,525498,39781516,91849252,1000,2600,318.252,734.794,0.300,1.000,0.106,12.759,0.217,5351,44595,6721358,56011320,53.771,448.091,9,0.800,1.000,0.012,1.070,0.100,249420,249421,21949065,21949065,175.593,175.593,1,1.000,1.000,0.190,54.906,3.099,185184,231482,11111093,13888867,88.889,111.111,8
202.000,202,440271,525900,39823251,92001120,1000,2600,318.586,736.009,0.300,1.000,0.111,16.292,1.189,5363,44694,6736376,56136471,53.891,449.092,9,0.800,1.000,0.009,1.193,0.038,249724,249724,21975782,21975782,175.806,175.806,1,1.000,1.000,0.202,57.006,3.177,185184,231482,11111093,13888867,88.889,111.111,8
203.000,203,440470,526156,39849710,92097448,1000,2600,318.798,736.780,0.300,1.000,0.111,16.111,0.462,5370,44757,6745904,56215868,53.967,449.727,9,0.800,1.000,0.011,1.174,0.025,249916,249917,21992713,21992713,175.942,175.942,1,1.000,1.000,0.191,58.747,5.948,185184,231482,11111093,13888867,88.889,111.111,8
204.000,204,440553,526263,39860706,92137458,1000,2600,318.886,737.100,0.300,1.000,0.086,15.858,2.840,5373,44784,6749860,56248838,53.999,449.991,9,0.800,1.000,0.009,1.118,0.200,249996,249997,21999753,21999753,175.998,175.998,1,1.000,1.000,0.191,54.196,3.122,185184,231482,11111093,13888867,88.889,111.111,8
205.000,205,440519,526219,39856094,92120708,1000,2600,318.849,736.966,0.300,1.000,0.091,14.440,0.320,5372,44773,6748205,56235045,53.986,449.880,9,0.800,1.000,0.010,0.892,0.311,249963,249964,21996796,21996796,175.974,175.974,1,1.000,1.000,0.194,50.717,0.923,185184,231482,11111093,13888867,88.889,111.111,8
206.000,206,440366,526022,39835834,92046861,1000,2600,318.687,736.375,0.300,1.000,0.105,14.898,0.002,5366,44724,6740898,56174151,53.927,449.393,9,0.800,1.000,0.009,0.859,0.061,249816,249816,21983843,21983843,175.871,175.871,1,1.000,1.000,0.204,57.353,3.024,185184,231482,11111093,13888867,88.889,111.111,8
207.000,207,440097,525680,39800297,91917474,1000,2600,318.402,735.340,0.300,1.000,0.105,13.732,1.226,5356,44640,6728100,56067503,53.825,448.540,9,0.800,1.000,0.009,1.110,0.018,249557,249558,21961104,21961104,175.689,175.689,1,1.000,1.000,0.190,62.479,11.028,185184,231482,11111093,13888867,88.889,111.111,8
208.000,208,439716,525191,39749781,91733732,1000,2600,317.998,733.870,0.300,1.000,0.105,14.596,0.989,5342,44519,6709933,55916110,53.679,447.329,9,0.800,1.000,0.010,1.011,0.053,249190,249190,21928755,21928755,175.430,175.430,1,1.000,1.000,0.225,51.055,4.485,185184,231482,11111093,13888867,88.889,111.111,8
209.000,209,439223,524562,39684683,91496625,1000,2600,317.477,731.973,0.300,1.000,0.139,16.971,1.406,5323,44363,6686477,55720645,53.492,445.765,9,0.800,1.000,0.009,1.010,0.089,248716,248717,21887113,21887113,175.097,175.097,1,1.000,1.000,0.182,46.102,6.374,185184,231482,11111093,13888867,88.889,111.111,8
210.000,210,438628,523800,39605790,91209604,1000,2600,316.846,729.677,0.300,1.000,0.106,15.624,2.411,5301,44175,6658096,55484136,53.265,443.873,9,0.800,1.000,0.010,1.172,0.032,248143,248143,21836601,21836601,174.693,174.693,1,1.000,1.000,0.196,54.453,3.258,185184,231482,11111093,13888867,88.889,111.111,8
211.000,211,437932,522911,39513831,90874879,1000,2600,316.111,726.999,0.300,1.000,0.111,15.533,1.144,5274,43955,6624991,55208265,53.000,441.666,9,0.800,1.000,0.010,1.138,0.180,247474,247474,21777747,21777747,174.222,174.222,1,1.000,1.000,0.191,47.147,5.688,185184,231482,11111093,13888867,88.889,111.111,8
212.000,212,437144,521906,39409692,90495702,1000,2600,315.278,723.966,0.300,1.000,0.110,16.329,1.154,5244,43707,6587486,54895722,52.700,439.166,9,0.800,1.000,0.010,1.164,0.023,246716,246717,21711113,21711113,173.689,173.689,1,1.000,1.000,0.229,38.418,1.007,185184,231482,11111093,13888867,88.889,111.111,8
213.000,213,436274,520792,39294487,90076446,1000,2600,314.356,720.612,0.300,1.000,0.107,16.003,1.410,5211,43431,6546025,54550210,52.368,436.402,9,0.800,1.000,0.009,1.252,0.050,245879,245879,21637369,21637369,173.099,173.099,1,1.000,1.000,0.204,49.669,0.033,185184,231482,11111093,13888867,88.889,111.111,8
214.000,214,435327,519582,39169317,89620877,1000,2600,313.355,716.967,0.300,1.000,0.097,15.525,1.244,5175,43132,6500970,54174756,52.008,433.398,9,0.800,1.000,0.009,1.046,0.067,244968,244968,21557254,21557254,172.458,172.458,1,1.000,1.000,0.221,48.302,2.994,185184,231482,11111093,13888867,88.889,111.111,8
215.000,215,434316,518290,39035437,89133504,1000,2600,312.283,713.068,0.300,1.000,0.108,16.459,0.291,5137,42813,6452767,53773060,51.622,430.184,9,0.800,1.000,0.011,1.088,0.042,243995,243995,21471577,21471577,171.773,171.773,1,1.000,1.000,0.170,49.050,3.342,185184,231482,11111093,13888867,88.889,111.111,8
216.000,216,433249,516925,38894251,88619583,1000,2600,311.154,708.957,0.300,1.000,0.092,18.007,0.397,5097,42475,6401939,53349497,51.216,426.796,9,0.800,1.000,0.011,1.055,0.084,242968,242968,21381219,21381219,171.050,171.050,1,1.000,1.000,0.205,52.192,3.671,185184,231482,11111093,13888867,88.889,111.111,8
217.000,217,432135,515503,38747012,88083621,1000,2600,309.976,704.669,0.300,1.000,0.098,15.973,3.006,5054,42124,6348931,52907766,50.791,423.262,9,0.800,1.000,0.009,1.096,0.062,241897,241897,21286988,21286988,170.296,170.296,1,1.000,1.000,0.218,53.226,0.410,185184,231482,11111093,13888867,88.889,111.111,8
218.000,218,430989,514039,38595384,87531724,1000,2600,308.763,700.254,0.300,1.000,0.095,15.639,0.953,5011,41762,6294349,52452915,50.355,419.623,9,0.800,1.000,0.010,1.214,0.056,240794,240795,21189942,21189942,169.520,169.520,1,1.000,1.000,0.202,53.767,2.286,185184,231482,11111093,13888867,88.889,111.111,8
219.000,219,429820,512544,38440730,86968807,1000,2600,307.526,695.750,0.300,1.000,0.101,16.783,1.859,4967,41392,6238677,51988980,49.909,415.912,9,0.800,1.000,0.011,1.144,0.110,239669,239670,21090960,21090960,168.728,168.728,1,1.000,1.000,0.221,49.832,7.279,185184,231482,11111093,13888867,88.889,111.111,8
220.000,220,428641,511036,38284670,86400635,1000,2600,306.277,691.205,0.300,1.000,0.123,17.222,0.090,4922,41019,6182480,51520671,49.460,412.165,9,0.800,1.000,0.008,1.128,0.044,238535,238535,20991097,20991097,167.929,167.929,1,1.000,1.000,0.190,51.689,3.523,185184,231482,11111093,13888867,88.889,111.111,8
221.000,221,427461,509530,38128762,85833207,1000,2600,305.030,686.666,0.300,1.000,0.081,17.122,0.416,4877,40647,6126364,51053035,49.011,408.424,9,0.800,1.000,0.011,1.136,0.078,237400,237401,20891305,20891305,167.130,167.130,1,1.000,1.000,0.228,50.947,3.945,185184,231482,11111093,13888867,88.889,111.111,8
222.000,222,426296,508041,37974550,85271917,1000,2600,303.796,682.175,0.300,1.000,0.107,15.784,2.041,4833,40279,6070853,50590446,48.567,404.724,9,0.800,1.000,0.009,0.966,0.046,236279,236280,20792604,20792604,166.341,166.341,1,1.000,1.000,0.246,55.145,0.419,185184,231482,11111093,13888867,88.889,111.111,8
223.000,223,425155,506581,37823546,84722124,1000,2600,302.588,677.777,0.300,1.000,0.084,14.537,1.963,4790,39918,6016473,50137277,48.132,401.098,9,0.800,1.000,0.011,0.843,0.167,235181,235181,20695980,20695980,165.568,165.568,1,1.000,1.000,0.193,53.299,7.052,185184,231482,11111093,13888867,88.889,111.111,8
224.000,224,424049,505169,37677305,84189825,1000,2600,301.418,673.519,0.300,1.000,0.095,16.044,4.529,4748,39569,5963828,49698574,47.711,397.589,9,0.800,1.000,0.009,0.762,0.001,234117,234118,20602384,20602384,164.819,164.819,1,1.000,1.000,0.191,47.790,2.049,185184,231482,11111093,13888867,88.889,111.111,8
225.000,225,422990,503816,37537302,83680342,1000,2600,300.298,669.443,0.300,1.000,0.111,14.399,0.276,4707,39234,5913445,49278711,47.308,394.230,9,0.800,1.000,0.008,0.804,0.067,233099,233100,20512764,20512764,164.102,164.102,1,1.000,1.000,0.229,53.573,4.305,185184,231482,11111093,13888867,88.889,111.111,8
226.000,226,421990,502536,37404897,83198294,1000,2600,299.239,665.586,0.300,1.000,0.101,14.603,2.701,4670,38918,5865766,48881389,46.926,391.051,9,0.800,1.000,0.008,1.124,0.109,232136,232136,20428038,20428038,163.424,163.424,1,1.000,1.000,0.232,50.572,7.017,185184,231482,11111093,13888867,88.889,111.111,8
227.000,227,421056,501343,37281389,82748827,1000,2600,298.251,661.991,0.300,1.000,0.089,14.190,1.858,4634,38623,5821317,48510981,46.571,388.088,9,0.800,1.000,0.010,0.941,0.039,231238,231238,20348979,20348979,162.792,162.792,1,1.000,1.000,0.190,54.511,3.490,185184,231482,11111093,13888867,88.889,111.111,8
228.000,228,420200,500248,37168062,82336186,1000,2600,297.344,658.689,0.300,1.000,0.093,14.753,0.314,4602,38352,5780502,48170852,46.244,385.367,9,0.800,1.000,0.010,0.918,0.070,230414,230414,20276467,20276467,162.212,162.212,1,1.000,1.000,0.192,57.496,2.215,185184,231482,11111093,13888867,88.889,111.111,8
229.000,229,419428,499263,37066028,81964740,1000,2600,296.528,655.718,0.300,1.000,0.107,15.497,0.737,4572,38109,5743764,47864702,45.950,382.918,9,0.800,1.000,0.009,0.970,0.085,229672,229672,20211171,20211171,161.689,161.689,1,1.000,1.000,0.194,61.317,2.397,185184,231482,11111093,13888867,88.889,111.111,8
230.000,230,418750,498396,36976283,81638150,1000,2600,295.810,653.105,0.300,1.000,0.093,15.686,1.211,4547,37894,5711466,47595559,45.692,380.764,9,0.800,1.000,0.011,1.058,0.029,229019,229020,20153724,20153724,161.230,161.230,1,1.000,1.000,0.173,51.637,1.483,185184,231482,11111093,13888867,88.889,111.111,8
231.000,231,418172,497657,36899787,81359743,1000,2600,295.198,650.878,0.300,1.000,0.102,16.280,1.460,4525,37712,5683933,47366115,45.471,378.929,9,0.800,1.000,0.008,1.145,0.007,228463,228463,20104761,20104761,160.838,160.838,1,1.000,1.000,0.182,47.418,2.316,185184,231482,11111093,13888867,88.889,111.111,8
232.000,232,417699,497052,36837238,81131993,1000,2600,294.698,649.056,0.300,1.000,0.100,17.287,0.715,4507,37562,5661406,47178387,45.291,377.427,9,0.800,1.000,0.010,1.113,0.152,228008,228008,20064739,20064739,160.518,160.518,1,1.000,1.000,0.180,48.578,0.986,185184,231482,11111093,13888867,88.889,111.111,8
233.000,233,417337,496590,36789340,80957679,1000,2600,294.315,647.661,0.300,1.000,0.093,16.092,0.758,4493,37448,5644167,47034732,45.153,376.278,9,0.800,1.000,0.009,0.958,0.036,227660,227660,20034080,20034080,160.273,160.273,1,1.000,1.000,0.185,49.742,1.557,185184,231482,11111093,13888867,88.889,111.111,8
234.000,234,417088,496271,36756461,80838056,1000,2600,294.052,646.704,0.300,1.000,0.121,15.274,1.590,4484,37369,5632338,46936159,45.059,375.489,9,0.800,1.000,0.009,0.968,0.089,227420,227420,20013030,20013030,160.104,160.104,1,1.000,1.000,0.199,50.961,8.500,185184,231482,11111093,13888867,88.889,111.111,8
235.000,235,416956,496103,36739006,80774415,1000,2600,293.912,646.195,0.300,1.000,0.106,16.535,4.139,4479,37327,5626041,46883676,45.008,375.069,9,0.800,1.000,0.010,1.017,0.058,227293,227294,20001872,20001872,160.015,160.015,1,1.000,1.000,0.205,39.795,5.358,185184,231482,11111093,13888867,88.889,111.111,8
236.000,236,416942,496085,36737163,80767835,1000,2600,293.897,646.143,0.300,1.000,0.080,16.322,0.589,4478,37323,5625395,46878293,45.003,375.026,9,0.800,1.000,0.009,1.046,0.050,227280,227280,20000675,20000675,160.005,160.005,1,1.000,1.000,0.231,38.310,0.953,185184,231482,11111093,13888867,88.889,111.111,8
